,Unnamed: 0,text,labels,txt_len
9733,9733,"We have used the protein truncation test ( PTT ) to screen for mutations in exon 11 , which encodes 61 % of BRCA1 .",O O O O O O O O O O O O O O O O O O O O O O O O O,13
9734,9734,"In 45 patients from breast and / or ovarian cancer families we found six novel mutations two single nucleotide insertions , three small deletions ( 1 - 5 bp ) and a nonsense mutation identified two unrelated families .",O O O O B I I I I I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
9735,9735,"Furthermore , we were able to amplify the remaining coding region by RT - PCR using lymphocyte RNA .",O O O O O O O O O O O O O O O O O O O,13
9736,9736,"Combined with PTT , we detected aberrantly spliced products affecting exons 5 and 6 in one of two BRCA1 - linked families examined .",O O O O O O O O O O O O O O O O O O O O O O O O,13
9737,9737,The protein truncation test promises to become a valuable technique in detecting BRCA1 mutations . .,O O O O O O O O O O O O O O O O,13
9738,9738,Cloning of human very - long - chain acyl - coenzyme A dehydrogenase and molecular characterization of its deficiency in two patients .,O O O O O O O O O O O O O O O O O O O O O O O,13
9739,9739,"Two overlapping cDNA clones ( 1 , 991 bp and 736 bp , respectively ) encoding the precursor of human mitochondrial very - long - chain acyl - coenzyme A dehydrogenase ( VLCAD ) were cloned and sequenced .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
9740,9740,"The cDNA inserts of these clones together encompass a region of 2 , 177 bases , encoding the entire protein of 655 amino acids , including a 40 - amino acid leader peptide and a 615 - amino acid mature polypeptide .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
9741,9741,PCR - amplified VLCAD cDNAs were sequenced in cultured fibroblasts from two VLCAD - deficient patients .,O O O O O O O O O O O O B I I O O,13
9742,9742,"In both patients , a 105 - bp deletion encompassing bases 1078 - 1182 in VLCAD cDNA was identified .",O O O O O O O O O O O O O O O O O O O O,13
9743,9743,The deletion seems to occur due to exon skipping during processing of VLCAD pre - mRNA .,O O O O O O O O O O O O O O O O O,13
9744,9744,This is the first demonstration of a mutation causing VLCAD deficiency .,O O O O O O O O O B I O,13
9745,9745,"Quantitative cDNA expression of normal human VLCAD was performed in the patients fibroblasts , using vaccinia viral system , which demonstrated that the deficiency of the normal VLCAD protein causes impaired long - chain fatty acid beta - oxidation activity in the patients fibroblasts .",O O O O O O O O O O O O O O O O O O O O O O O B I I I I I O O O O O O O O O O O O O O O O,13
9746,9746,"In patient fibroblasts , raising VLCAD activity to approximately 20 % of normal control fibroblast activity raised palmitic acid beta - oxidation flux to the level found in control fibroblasts , which may offer important information for the rational design of future somatic gene therapy for VLCAD deficiency . .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B I O O,13
9747,9747,Brain disease and molecular analysis in myotonic dystrophy .,B I O O O O B I O,13
9748,9748,Abnormal amplification of a CTG repeat on chromosome 19 is the molecular basis of myotonic dystrophy ( DM ) .,O O O O O O O O O O O O O O B I O B O O,13
9749,9749,Expansion of the repeat has been correlated with severity of several clinical features of the disease .,O O O O O O O O O O O O O O O O O,13
9750,9750,"We performed extensive cognitive testing , cerebral magnetic resonance imaging ( MRI ) and a molecular analysis in 28 cases of DM to determine the relationship between the molecular defect and brain disease .",O O O O O O O O O O O O O O O O O O O O O B O O O O O O O O O B I O,13
9751,9751,Performance in two or more cognitive tests was pathological in 10 cases .,O O O O O O O O O O O O O,13
9752,9752,"Fourteen patients had subcortical white matter lesions on MRI , 14 had cerebral atrophy .",O O O O B I I O O O O O B I O,13
9753,9753,Amplification of the CTG repeat showed a strong correlation with cognitive test deficits when exceeding a length of over 1000 trinucleotides .,O O O O O O O O O O O O O O O O O O O O O O,13
9754,9754,"MRI lesions were associated with impaired psychometric performance , but MRI and molecular findings were only weakly related .",O O O O O O O O O O O O O O O O O O O,13
9755,9755,Disease duration influenced the appearance and amount of white matter lesions on MRI .,O O O O O O O O B I I O O O,13
9756,9756,Quantification of CTG repeat size may allow an early estimate on the probability of brain involvement in DM ; cognitive dysfunction is associated with white matter lesions and cerebral atrophy later on in the course . .,O O O O O O O O O O O O O O O O O B O B I O O O B I I O B I O O O O O O O,13
9757,9757,Mutations in the gene for X - linked adrenoleukodystrophy in patients with different clinical phenotypes .,O O O O O B I I I O O O O O O O,13
9758,9758,"Recently , the gene for the most common peroxisomal disorder , X - linked adrenoleukodystrophy ( X - ALD ) , has been described encoding a peroxisomal membrane transporter protein .",O O O O O O O O B I O B I I I O B I I O O O O O O O O O O O O,13
9759,9759,"We analyzed the entire protein - coding sequence of this gene by reverse - transcription PCR , SSCP , and DNA sequencing in five patients with different clinical expression of X - ALD and in their female relatives ; these clinical expressions were cerebral childhood ALD , adrenomyeloneuropathy ( AMN ) , and "" Addison disease only "" ( ADO ) phenotype .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B I I O O O O O O O O O O O O B O B O B O O O O B I I O O B O O O,13
9760,9760,"In the three patients exhibiting the classical picture of severe childhood ALD we identified in the 5 portion of the X - ALD gene a 38 - bp deletion that causes a frameshift mutation , a 3 - bp deletion leading to a deletion of an amino acid in the ATP - binding domain of the ALD protein , and a missense mutation .",O O O O O O O O O O O B O O O O O O O O B I I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B O O O O O O O,13
9761,9761,"In the patient with the clinical phenotype of AMN , a nonsense mutation in codon 212 , along with a second site mutation at codon 178 , was observed .",O O O O O O O O B O O O O O O O O O O O O O O O O O O O O O,13
9762,9762,Analysis of the patient with the ADO phenotype revealed a further missense mutation at a highly conserved position in the ALDP / PMP70 comparison .,O O O O O O B O O O O O O O O O O O O O O O O O O,13
9763,9763,"The disruptive nature of two mutations ( i . e . , the frameshift and the nonsense mutation ) in patients with biochemically proved childhood ALD and AMN further strongly supports the hypothesis that alterations in this gene play a crucial role in the pathogenesis of X - ALD .",O O O O O O O O O O O O O O O O O O O O O O O O O B O B O O O O O O O O O O O O O O O O O O B I I O,13
9764,9764,"Since the current biochemical techniques for X - ALD carrier detection in affected families lack sufficient reliability , our procedure described for systematic mutation scanning is also capable of improving genetic counseling and prenatal diagnosis",O O O O O O B I I O O O O O O O O O O O O O O O O O O O O O O O O O O,13
9765,9765,Duchenne muscular dystrophy and myotonic dystrophy in the same patient .,B I I O B I O O O O O,13
9766,9766,We report on the first patient identified with myotonic dystrophy and Duchenne muscular dystrophy ( DMD ) .,O O O O O O O O B I O B I I O B O O,13
9767,9767,"The family of the propositus had a strong history of myotonic dystrophy , and there was an intrafamilial pathological expansion of the responsible CTG repeat between the mildly affected mother ( 160 repeats ; normal 27 repeats ) and her more severely affected son ( 650 repeats ) , and his sister ( 650 repeats ) .",O O O O O O O O O O B I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
9768,9768,The propositus was an isolated case of Duchenne muscular dystrophy with marked dystrophin deficiency in muscle biopsy .,O O O O O O O B I I O O B I O O O O,13
9769,9769,The patient was still ambulatory post age 16 .,O O O O O O O O O,13
9770,9770,Myotonic dystrophy could interfere to some extent with the progression of Duchenne dystrophy .,B I O O O O O O O O O B I O,13
9771,9771,"However , other interpretations are possible .",O O O O O O O,13
9772,9772,"Twelve percent of dystrophin revertant fibers as observed by immunohistochemistry could be sufficient to ameliorate typical DMD clinical severity , or the patient may present a somatic mosaic .",O O O O O O O O O O O O O O O O B O O O O O O O O O O O O,13
9773,9773,The pathophysiological interactions of these two unlinked disorders are discussed at the clinical and histopathological levels . .,O O O O O O O O O O O O O O O O O O,13
9774,9774,Age at diagnosis as an indicator of eligibility for BRCA1 DNA testing in familial breast cancer .,O O O O O O O O O O O O O B I I O,13
9775,9775,We searched for criteria that could indicate breast cancer families with a high prior probability of being caused by the breast / ovarian cancer susceptibility locus BRCA1 on chromosome 17 .,O O O O O O O B I O O O O O O O O O O O B I I I O O O O O O O,13
9776,9776,"To this end , we performed a linkage study with 59 consecutively collected Dutch breast cancer families , including 16 with at least one case of ovarian cancer .",O O O O O O O O O O O O O O B I O O O O O O O O O O B I O,13
9777,9777,We used an intake cut - off of at least three first - degree relatives with breast and / or ovarian cancer at any age .,O O O O O O O O O O O O O O O O B I I I I I O O O O,13
9778,9778,Significant evidence for linkage was found only among the 13 breast cancer families with a mean age at diagnosis of less than 45 years .,O O O O O O O O O O B I O O O O O O O O O O O O O,13
9779,9779,"An unexpectedly low proportion of the breast - ovarian cancer families were estimated to be linked to BRCA1 , which could be due to a founder effect in the Dutch population .",O O O O O O B I I I O O O O O O O O O O O O O O O O O O O O O O,13
9780,9780,"Given the expected logistical problems in clinical management now that BRCA1 has been identified , we propose an interim period in which only families with a strong positive family history for early onset breast and / or ovarian cancer will be offered BRCA1 mutation testing . .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B I I I I I O O O O O O O O,13
9781,9781,Linkage analysis of 26 Canadian breast and breast - ovarian cancer families .,O O O O O B I I I I I O O,13
9782,9782,We have examined 26 Canadian families with hereditary breast or ovarian cancer for linkage to markers flanking the BRCA1 gene on chromosome 17q12 - q21 .,O O O O O O O B I I I I O O O O O O O O O O O O O O,13
9783,9783,"Of the 15 families that contain cases of ovarian cancer , 94 % were estimated to be linked to BRCA1 .",O O O O O O O O B I O O O O O O O O O O O,13
9784,9784,"In contrast , there was no overall evidence of linkage in the group of 10 families with breast cancer without ovarian cancer .",O O O O O O O O O O O O O O O O O B I O B I O,13
